Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,OverallQual**2,OverallQual**3,OverallQualsqrt,GrLivArea**2,GrLivArea**3,GrLivAreasqrt,GarageCars**2,GarageCars**3,GarageCarssqrt,GarageArea**2,GarageArea**3,GarageAreasqrt,TotalBsmtSF**2,TotalBsmtSF**3,TotalBsmtSFsqrt,1stFlrSF**2,1stFlrSF**3,1stFlrSFsqrt,FullBath**2,FullBath**3,FullBathsqrt,YearBuilt**2,YearBuilt**3,YearBuiltsqrt,TotRmsAbvGrd**2,TotRmsAbvGrd**3,TotRmsAbvGrdsqrt,YearRemodAdd**2,YearRemodAdd**3,YearRemodAddsqrt
783,20,RL,67.0,16285,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1413,1413,GasA,Ex,Y,SBrkr,1430,0,0,1430,0,0,2,0,3,1,Gd,6,Typ,0,No,Attchd,2001.0,RFn,2,605,TA,TA,Y,0,33,0,0,0,0,No,No,No,0,6,2009,WD,Normal,187100,49,343,2.6457513110645907,2044900,2924207000,37.815340802378074,4,8,1.4142135623730951,366025,221445125,24.596747752497688,1996569,2821151997,37.589892258425,2044900,2924207000,37.815340802378074,4,8,1.4142135623730951,4004001,8012006001,44.73253849269008,36,216,2.449489742783178,4008004,8024024008,44.74371464239419
784,85,RL,0.0,9101,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097,Unf,0,0,1097,GasA,Ex,Y,SBrkr,1110,0,0,1110,1,0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2,602,TA,TA,Y,303,30,0,0,0,0,No,No,No,0,7,2009,WD,Normal,165500,25,125,2.23606797749979,1232100,1367631000,33.31666249791537,4,8,1.4142135623730951,362404,218167208,24.535688292770594,1203409,1320139673,33.12099032335839,1232100,1367631000,33.31666249791537,1,1,1.0,3912484,7738893352,44.474711915874174,16,64,2.0,3912484,7738893352,44.474711915874174
785,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,742,742,GasA,Ex,Y,SBrkr,742,742,0,1484,0,0,2,0,3,1,TA,9,Typ,1,Gd,No,0.0,No,0,0,No,No,Y,0,291,134,0,0,0,No,No,No,0,6,2008,WD,Normal,128000,36,216,2.449489742783178,2202256,3268147904,38.52272056851645,0,0,0.0,0,0,0.0,550564,408518488,27.23967694375247,550564,408518488,27.23967694375247,4,8,1.4142135623730951,3663396,7011739944,43.749285708454714,81,729,3.0,4004001,8012006001,44.73253849269008
786,20,RL,0.0,9790,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,251,LwQ,630,491,1372,GasA,TA,Y,SBrkr,1342,0,0,1342,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,Unf,2,457,TA,TA,Y,0,0,0,0,197,0,No,No,No,0,9,2009,WD,Normal,161500,36,216,2.449489742783178,1800964,2416893688,36.6333181680284,4,8,1.4142135623730951,208849,95443993,21.37755832643195,1882384,2582630848,37.04051835490427,1800964,2416893688,36.6333181680284,4,8,1.4142135623730951,3869089,7610498063,44.35087372307337,49,343,2.6457513110645907,3869089,7610498063,44.35087372307337
787,50,RM,60.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,0,686,GasA,TA,Y,SBrkr,966,686,0,1652,1,0,2,0,4,1,TA,7,Typ,0,No,Detchd,1961.0,Unf,1,416,TA,TA,Y,0,0,196,0,0,0,No,No,Shed,1200,6,2010,WD,Normal,139000,25,125,2.23606797749979,2729104,4508479808,40.64480286580315,1,1,1.0,173056,71991296,20.396078054371138,470596,322828856,26.19160170741759,933156,901428696,31.080540535840107,4,8,1.4142135623730951,3667225,7022735875,43.76071297408213,49,343,2.6457513110645907,3802500,7414875000,44.15880433163923
788,60,RL,76.0,10142,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,0,300,956,GasA,Ex,Y,SBrkr,956,1128,0,2084,1,0,2,1,4,1,Gd,8,Typ,0,No,BuiltIn,2004.0,RFn,2,618,TA,TA,Y,0,45,0,0,0,0,No,No,No,0,1,2010,WD,Normal,233000,49,343,2.6457513110645907,4343056,9050928704,45.65084884205331,4,8,1.4142135623730951,381924,236029032,24.859605789312106,913936,873722816,30.919249667480614,913936,873722816,30.919249667480614,4,8,1.4142135623730951,4016016,8048096064,44.76605857119878,64,512,2.8284271247461903,4016016,8048096064,44.76605857119878
789,20,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,901,901,GasA,Ex,Y,SBrkr,901,0,0,901,0,0,1,0,2,1,TA,4,Typ,0,No,Detchd,1954.0,Unf,1,281,Fa,TA,Y,0,0,0,0,0,0,No,No,No,0,8,2008,WD,Normal,107900,16,64,2.0,811801,731432701,30.01666203960727,1,1,1.0,78961,22188041,16.76305461424021,811801,731432701,30.01666203960727,811801,731432701,30.01666203960727,1,1,1.0,3818116,7460598664,44.204072210600685,16,64,2.0,4000000,8000000000,44.721359549995796
790,60,RL,0.0,12205,Pave,None,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568,Unf,0,264,832,GasA,Gd,Y,SBrkr,976,1111,0,2087,0,0,2,1,5,1,Gd,9,Typ,0,No,Attchd,1966.0,Fin,2,444,TA,TA,Y,133,168,0,0,0,0,No,No,No,0,7,2007,WD,Normal,187500,36,216,2.449489742783178,4355569,9090072503,45.68369512200168,4,8,1.4142135623730951,197136,87528384,21.071307505705477,692224,575930368,28.844410203711913,952576,929714176,31.240998703626616,4,8,1.4142135623730951,3865156,7598896696,44.339598554790726,81,729,3.0,4028049,8084294343,44.799553569204235
791,120,RL,43.0,3182,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,0,1129,1145,GasA,Ex,Y,SBrkr,1145,0,0,1145,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2,397,TA,TA,Y,100,16,0,0,0,0,No,No,No,0,9,2009,WD,Normal,160200,49,343,2.6457513110645907,1311025,1501123625,33.83784863137726,4,8,1.4142135623730951,157609,62570773,19.924858845171276,1311025,1501123625,33.83784863137726,1311025,1501123625,33.83784863137726,4,8,1.4142135623730951,4020025,8060150125,44.77722635447622,25,125,2.23606797749979,4024036,8072216216,44.78839135311738
792,80,RL,0.0,11333,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539,Unf,0,490,1029,GasA,TA,Y,SBrkr,1062,0,0,1062,1,0,1,0,3,1,TA,5,Typ,2,TA,Attchd,1976.0,RFn,2,539,TA,TA,Y,120,0,0,0,0,0,No,No,No,0,5,2007,WD,Normal,146800,36,216,2.449489742783178,1127844,1197770328,32.58834147360065,4,8,1.4142135623730951,290521,156590819,23.2163735324878,1058841,1089547389,32.07802986469088,1127844,1197770328,32.58834147360065,1,1,1.0,3904576,7715442176,44.45222154178574,25,125,2.23606797749979,3904576,7715442176,44.45222154178574
793,60,RL,92.0,9920,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862,Unf,0,255,1117,GasA,Ex,Y,SBrkr,1127,886,0,2013,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Unf,2,455,TA,TA,Y,180,130,0,0,0,0,No,No,No,0,6,2007,WD,Normal,269790,49,343,2.6457513110645907,4052169,8157016197,44.86646854834911,4,8,1.4142135623730951,207025,94196375,21.330729007701542,1247689,1393668613,33.421549934136806,1270129,1431435383,33.57082066318904,4,8,1.4142135623730951,3984016,7952095936,44.67661580737735,64,512,2.8284271247461903,3988009,7964053973,44.68780594300866
794,20,RL,76.0,9158,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1496,1496,GasA,Ex,Y,SBrkr,1496,0,0,1496,0,0,2,0,3,1,Gd,7,Typ,0,No,Attchd,2007.0,Fin,2,474,TA,TA,Y,168,130,0,0,0,0,No,No,No,0,6,2007,New,Partial,225000,64,512,2.8284271247461903,2238016,3348071936,38.67815921162743,4,8,1.4142135623730951,224676,106496424,21.77154105707724,2238016,3348071936,38.67815921162743,2238016,3348071936,38.67815921162743,4,8,1.4142135623730951,4028049,8084294343,44.799553569204235,49,343,2.6457513110645907,4028049,8084294343,44.799553569204235
795,60,RL,0.0,10832,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,712,712,GasA,Ex,Y,SBrkr,1086,809,0,1895,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,409,TA,TA,Y,143,46,0,0,0,0,No,No,Shed,500,10,2008,WD,Normal,194500,49,343,2.6457513110645907,3591025,6804992375,43.53159771935783,4,8,1.4142135623730951,167281,68417929,20.223748416156685,506944,360944128,26.68332812825267,1179396,1280824056,32.95451410656816,4,8,1.4142135623730951,3976036,7928215784,44.654227123532216,49,343,2.6457513110645907,3984016,7952095936,44.67661580737735
796,60,RL,70.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,650,650,GasA,TA,Y,SBrkr,888,676,0,1564,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,476,TA,TA,Y,0,50,0,0,204,0,No,MnPrv,No,0,4,2010,WD,Normal,171000,36,216,2.449489742783178,2446096,3825694144,39.54743986657038,4,8,1.4142135623730951,226576,107850176,21.817424229271428,422500,274625000,25.495097567963924,788544,700227072,29.79932885150268,4,8,1.4142135623730951,3920400,7762392000,44.49719092257398,49,343,2.6457513110645907,3924361,7774159141,44.50842616853577
797,20,RL,71.0,8197,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,660,660,GasA,Ex,Y,SBrkr,1285,0,0,1285,0,0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2,528,TA,TA,Y,138,0,0,0,0,0,No,MnPrv,No,0,4,2007,WD,Normal,143500,36,216,2.449489742783178,1651225,2121824125,35.84689665786984,4,8,1.4142135623730951,278784,147197952,22.978250586152114,435600,287496000,25.69046515733026,1651225,2121824125,35.84689665786984,1,1,1.0,3908529,7727161833,44.46346815083142,49,343,2.6457513110645907,3908529,7727161833,44.46346815083142
798,20,RL,57.0,7677,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570,Unf,0,203,773,GasA,Gd,Y,SBrkr,773,0,0,773,0,0,1,0,2,1,TA,4,Typ,0,No,Attchd,1953.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,4,2008,WD,Abnorml,110000,25,125,2.23606797749979,597529,461889917,27.80287754891569,1,1,1.0,57600,13824000,15.491933384829668,597529,461889917,27.80287754891569,597529,461889917,27.80287754891569,1,1,1.0,3814209,7449150177,44.19275958796871,16,64,2.0,3814209,7449150177,44.19275958796871
799,60,RL,104.0,13518,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1926,1926,GasA,Ex,Y,SBrkr,1966,1174,0,3140,0,0,3,1,4,1,Ex,11,Typ,2,Gd,BuiltIn,2009.0,Fin,3,820,TA,TA,Y,144,78,0,0,0,0,No,No,No,0,7,2009,New,Partial,485000,81,729,3.0,9859600,30959144000,56.0357029044876,9,27,1.7320508075688772,672400,551368000,28.635642126552707,3709476,7144450776,43.88621651498338,3865156,7598896696,44.339598554790726,9,27,1.7320508075688772,4032064,8096384512,44.81071300481616,121,1331,3.3166247903554,4036081,8108486729,44.82186966202994
800,50,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569,Unf,0,162,731,GasA,Ex,Y,SBrkr,981,787,0,1768,1,0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1939.0,Unf,1,240,TA,TA,Y,0,0,264,0,0,0,No,MnPrv,No,0,6,2007,WD,Normal,175000,25,125,2.23606797749979,3125824,5526456832,42.04759208325728,1,1,1.0,57600,13824000,15.491933384829668,534361,390617891,27.03701166919155,962361,944076141,31.32091952673165,1,1,1.0,3751969,7267563953,44.01136216933077,49,343,2.6457513110645907,3802500,7414875000,44.15880433163923
801,60,RL,79.0,12798,Pave,None,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,0,154,616,GasA,Gd,Y,SBrkr,616,1072,0,1688,1,0,2,1,4,1,Gd,8,Typ,0,No,Attchd,1997.0,RFn,2,603,TA,TA,Y,403,114,185,0,0,0,No,No,Shed,400,5,2008,WD,Normal,200000,36,216,2.449489742783178,2849344,4809692672,41.08527716834828,4,8,1.4142135623730951,363609,219256227,24.55605831561735,379456,233744896,24.819347291981714,379456,233744896,24.819347291981714,4,8,1.4142135623730951,3988009,7964053973,44.68780594300866,64,512,2.8284271247461903,3988009,7964053973,44.68780594300866
802,30,RM,40.0,4800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197,Unf,0,999,1196,GasA,Ex,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,TA,5,Typ,0,No,Detchd,1957.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,7,2007,WD,Normal,109900,16,64,2.0,1430416,1710777536,34.583232931581165,4,8,1.4142135623730951,193600,85184000,20.97617696340303,1430416,1710777536,34.583232931581165,1430416,1710777536,34.583232931581165,1,1,1.0,3671056,7033743296,43.77213725647858,25,125,2.23606797749979,3960100,7880599000,44.609416046390926
803,60,RL,63.0,8199,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,GasA,Ex,Y,SBrkr,728,728,0,1456,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,410,TA,TA,Y,36,18,0,0,0,0,No,No,No,0,10,2008,WD,Normal,189000,49,343,2.6457513110645907,2119936,3086626816,38.157568056677825,4,8,1.4142135623730951,168100,68921000,20.248456731316587,529984,385828352,26.981475126464083,529984,385828352,26.981475126464083,4,8,1.4142135623730951,4020025,8060150125,44.77722635447622,49,343,2.6457513110645907,4020025,8060150125,44.77722635447622
804,60,RL,107.0,13891,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1734,1734,GasA,Ex,Y,SBrkr,1734,1088,0,2822,0,0,3,1,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009.0,RFn,3,1020,TA,TA,Y,52,170,0,0,192,0,No,No,No,0,1,2009,New,Partial,582933,81,729,3.0,7963684,22473516248,53.1224999411737,9,27,1.7320508075688772,1040400,1061208000,31.937438845342623,3006756,5213714904,41.641325627314025,3006756,5213714904,41.641325627314025,9,27,1.7320508075688772,4032064,8096384512,44.81071300481616,144,1728,3.4641016151377544,4036081,8108486729,44.82186966202994
805,20,RL,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812,Unf,0,124,936,GasA,TA,Y,SBrkr,1128,0,0,1128,0,0,1,0,2,1,TA,5,Min1,0,No,Attchd,1954.0,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,No,GdWo,No,0,6,2006,WD,Family,118000,25,125,2.23606797749979,1272384,1435249152,33.58571124749333,1,1,1.0,81796,23393656,16.911534525287763,876096,820025856,30.59411708155671,1272384,1435249152,33.58571124749333,1,1,1.0,3818116,7460598664,44.204072210600685,25,125,2.23606797749979,3818116,7460598664,44.204072210600685
806,20,RL,91.0,12274,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1417,1417,GasA,Ex,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,Ex,6,Typ,0,No,Attchd,2008.0,RFn,2,554,TA,TA,Y,0,60,0,0,0,0,No,No,No,0,7,2008,New,Partial,227680,49,343,2.6457513110645907,2039184,2911954752,37.78888725538237,4,8,1.4142135623730951,306916,170031464,23.53720459187964,2007889,2845178713,37.64306044943742,2039184,2911954752,37.78888725538237,4,8,1.4142135623730951,4032064,8096384512,44.81071300481616,36,216,2.449489742783178,4032064,8096384512,44.81071300481616
807,80,RL,75.0,9750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400,Rec,480,100,980,GasA,Gd,Y,SBrkr,980,0,0,980,0,0,2,0,3,1,TA,6,Typ,0,No,Attchd,1967.0,Fin,1,384,TA,TA,Y,68,0,0,0,0,0,No,No,No,0,10,2006,WD,Normal,135500,25,125,2.23606797749979,960400,941192000,31.304951684997057,1,1,1.0,147456,56623104,19.595917942265423,960400,941192000,31.304951684997057,960400,941192000,31.304951684997057,4,8,1.4142135623730951,3869089,7610498063,44.35087372307337,36,216,2.449489742783178,3869089,7610498063,44.35087372307337
808,70,RL,144.0,21384,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,GasA,Ex,Y,SBrkr,1072,504,0,1576,2,0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1923.0,RFn,2,528,TA,TA,Y,0,312,0,0,0,0,No,No,No,0,5,2009,WD,Normal,223500,25,125,2.23606797749979,2483776,3914430976,39.698866482558415,4,8,1.4142135623730951,278784,147197952,22.978250586152114,1752976,2320940224,36.38681079732051,1149184,1231925248,32.7414110874898,1,1,1.0,3697929,7111117467,43.8520238985614,36,216,2.449489742783178,4016016,8048096064,44.76605857119878
809,80,RL,85.0,13400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516,BLQ,128,380,1024,GasA,TA,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2,484,TA,TA,Y,0,0,0,0,0,0,No,GdWo,No,0,6,2006,WD,Normal,159950,25,125,2.23606797749979,1179396,1280824056,32.95451410656816,4,8,1.4142135623730951,234256,113379904,22.0,1048576,1073741824,32.0,1179396,1280824056,32.95451410656816,1,1,1.0,3865156,7598896696,44.339598554790726,36,216,2.449489742783178,3865156,7598896696,44.339598554790726
810,75,RM,90.0,8100,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,849,849,GasA,TA,N,FuseA,1075,1063,0,2138,0,0,2,0,2,3,TA,11,Typ,0,No,Detchd,1910.0,Unf,2,360,Fa,Po,N,40,156,0,0,0,0,No,MnPrv,No,0,11,2009,WD,Normal,106000,25,125,2.23606797749979,4571044,9772892072,46.238512086787566,4,8,1.4142135623730951,129600,46656000,18.973665961010276,720801,611960049,29.13760456866693,1155625,1242296875,32.78719262151,4,8,1.4142135623730951,3602404,6837362792,43.56604182158393,121,1331,3.3166247903554,3861225,7587307125,44.328320518603
811,20,RL,78.0,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663,LwQ,377,0,1040,GasA,Fa,Y,SBrkr,1309,0,0,1309,1,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2,484,TA,TA,Y,265,0,0,0,0,648,Fa,GdPrv,No,0,1,2006,WD,Normal,181000,36,216,2.449489742783178,1713481,2242946629,36.180105030251084,4,8,1.4142135623730951,234256,113379904,22.0,1081600,1124864000,32.2490309931942,1713481,2242946629,36.180105030251084,1,1,1.0,3896676,7692038424,44.429719783046124,25,125,2.23606797749979,3996001,7988005999,44.710177812216315
812,120,RM,0.0,4438,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,No,No,No,0,6,2008,ConLD,Normal,144500,36,216,2.449489742783178,719104,609800192,29.120439557122072,4,8,1.4142135623730951,176400,74088000,20.493901531919196,719104,609800192,29.120439557122072,719104,609800192,29.120439557122072,1,1,1.0,4016016,8048096064,44.76605857119878,16,64,2.0,4016016,8048096064,44.76605857119878
813,20,C (all),66.0,8712,Grvl,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,540,540,GasA,TA,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,Fa,4,Typ,0,No,Basment,1952.0,Unf,2,504,TA,TA,N,0,0,0,0,0,0,No,No,Shed,54,6,2010,WD,Alloca,55993,25,125,2.23606797749979,1089936,1137893184,32.31098884280702,4,8,1.4142135623730951,254016,128024064,22.44994432064365,291600,157464000,23.2379000772445,1089936,1137893184,32.31098884280702,1,1,1.0,3810304,7437713408,44.181444068749045,16,64,2.0,3810304,7437713408,44.181444068749045
814,20,RL,75.0,9750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608,Unf,0,834,1442,GasA,Gd,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,TA,7,Typ,0,No,Attchd,1958.0,RFn,1,301,TA,TA,Y,0,0,275,0,0,0,No,No,Shed,500,4,2007,COD,Normal,157900,36,216,2.449489742783178,2079364,2998442888,37.97367509209505,1,1,1.0,90601,27270901,17.349351572897472,2079364,2998442888,37.97367509209505,2079364,2998442888,37.97367509209505,1,1,1.0,3833764,7506509912,44.24929377967517,49,343,2.6457513110645907,3833764,7506509912,44.24929377967517
